"","track_popularity","track_album_release_date","playlist_genre","playlist_subgenre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","track_age"
"10910",0,2013-05-31,"rap","trap",0.602,0.97,"8",-3.164,"1",0.313,0.208,0.481,0.702,0.736,165.111,191053,2434
"10911",5,2016-01-29,"rap","trap",0.578,0.773,"2",-3.662,"0",0.0337,0.0015,0.0216,0.107,0.364,91.947,270533,1461
"10912",43,2014-12-23,"rap","trap",0.366,0.751,"4",-3.845,"0",0.041,0.241,0.000197,0.646,0.109,152.189,247895,1863
"10913",74,2017-03-03,"rap","trap",0.625,0.707,"2",-4.761,"1",0.0337,0.22,0,0.213,0.479,138.064,248156,1062
"10914",56,2015-10-02,"rap","trap",0.781,0.854,"11",-7.411,"0",0.311,0.0159,0.0493,0.15,0.493,100.043,182387,1580
"10915",41,2019-12-06,"rap","trap",0.554,0.938,"0",-2.226,"0",0.0719,0.364,0,0.129,0.439,136.051,225000,54
"10916",47,2016-09-23,"rap","trap",0.7,0.821,"8",-4.338,"1",0.0444,0.115,0,0.0796,0.608,94.952,247520,1223
"10917",64,2017-06-16,"rap","trap",0.731,0.725,"2",-5.21,"1",0.249,0.00432,0,0.0556,0.351,149.963,179200,957
"10918",65,2015-02-24,"rap","trap",0.502,0.777,"1",-4.627,"1",0.0934,0.117,2.91e-06,0.0957,0.356,174.153,242069,1800
"10919",31,2016-04-29,"rap","trap",0.719,0.918,"5",-6.514,"0",0.192,0.0774,0.0956,0.103,0.535,147.932,188883,1370
"10920",53,2016-07-08,"rap","trap",0.551,0.839,"5",-2.461,"0",0.0578,0.0241,0.00391,0.0874,0.314,141.976,290704,1300
"10921",53,2017-08-25,"rap","trap",0.578,0.59,"9",-6.162,"0",0.0431,0.00721,0.00711,0.077,0.253,128.092,263404,887
"10922",45,2019-10-25,"rap","trap",0.929,0.716,"1",-4.535,"1",0.0371,0.399,0,0.0836,0.912,134.952,184111,96
"10923",44,2013-03-05,"rap","trap",0.719,0.668,"7",-6.35,"1",0.0479,0.000352,0.498,0.0851,0.166,99.995,198000,2521
"10924",64,2016-05-27,"rap","trap",0.428,0.656,"11",-3.712,"1",0.075,0.0751,0.181,0.15,0.355,79.648,218933,1342
"10925",63,2016-10-26,"rap","trap",0.514,0.924,"8",-5.417,"1",0.052,0.000208,0.805,0.0684,0.0675,151.994,224211,1190
"10926",45,2015-08-28,"rap","trap",0.616,0.903,"9",-0.475,"1",0.0938,0.015,0.00102,0.141,0.446,149.93,222400,1615
"10927",59,2018-01-05,"rap","trap",0.624,0.68,"9",-7.285,"0",0.0421,0.114,6.78e-05,0.0614,0.117,91.998,177152,754
"10928",45,2014-12-15,"rap","trap",0.487,0.867,"10",-3.293,"0",0.0543,0.00197,0.00602,0.0968,0.403,160.048,213000,1871
"10929",47,2019-09-13,"rap","trap",0.714,0.702,"3",-6.88,"1",0.066,0.231,3.6e-06,0.118,0.575,83.018,153227,138
"10930",64,2018-07-27,"rap","trap",0.432,0.85,"10",-4.417,"1",0.0771,0.501,6.59e-06,0.203,0.109,82.607,206727,551
"10931",31,2016-09-09,"rap","trap",0.434,0.725,"11",-7.075,"0",0.098,0.0103,1.06e-06,0.329,0.253,174.091,227773,1237
"10932",72,2016-07-22,"rap","trap",0.457,0.899,"10",-2.591,"0",0.132,0.0019,0,0.831,0.298,147.268,215510,1286
"10933",0,2015-07-17,"rap","trap",0.752,0.707,"8",-6.365,"1",0.0512,0.124,0.0527,0.201,0.0839,100.011,204000,1657
"10934",64,2016-09-02,"rap","trap",0.57,0.797,"6",-2.954,"1",0.0609,0.00476,0.00833,0.11,0.212,149.926,239711,1244
"10935",34,2015-03-23,"rap","trap",0.85,0.581,"0",-7.98,"0",0.0497,0.00232,0.0267,0.386,0.528,130,221612,1773
"10936",53,2019-12-06,"rap","trap",0.34,0.775,"11",-4.832,"0",0.0551,0.00547,0.000269,0.27,0.226,75.199,225877,54
"10937",61,2015-03-20,"rap","trap",0.606,0.829,"1",-3.455,"0",0.036,0.00172,5.43e-05,0.276,0.384,140.033,210017,1776
"10938",62,2019-10-23,"rap","trap",0.62,0.6,"0",-8.943,"1",0.174,0.319,0.00458,0.0826,0.119,135.985,189491,98
"10939",69,2013-10-15,"rap","trap",0.829,0.695,"1",-5.561,"1",0.0473,0.000956,0.178,0.112,0.369,102.018,211777,2297
"10940",39,2015-06-08,"rap","trap",0.617,0.672,"8",-3.624,"1",0.0785,0.0152,5.32e-05,0.664,0.146,149.181,198121,1696
"10941",71,2018-03-09,"rap","trap",0.879,0.58,"2",-4.797,"1",0.0883,0.00626,0.0433,0.0653,0.312,92.004,211304,691
"10942",49,2019-10-18,"rap","trap",0.753,0.635,"5",-5.34,"1",0.101,0.0615,1.2e-06,0.122,0.542,161.977,165894,103
"10943",59,2014-10-07,"rap","trap",0.668,0.953,"8",-1.784,"0",0.0386,0.0193,0.000118,0.0834,0.254,100.001,168207,1940
"10944",61,2016-10-07,"rap","trap",0.67,0.847,"9",-3.723,"1",0.043,0.0156,0,0.22,0.613,150.109,158773,1209
"10945",45,2016-11-04,"rap","trap",0.681,0.922,"5",-3.592,"1",0.0779,0.107,0.00167,0.0938,0.566,156.071,190912,1181
"10946",0,2013-01-01,"rap","trap",0.667,0.858,"5",-7.062,"0",0.0533,0.017,0.00366,0.177,0.354,140.024,357480,2584
"10947",53,2013-10-22,"rap","trap",0.689,0.88,"0",-3.964,"0",0.101,0.105,0.0283,0.447,0.528,170.039,229851,2290
"10948",0,2015-07-10,"rap","trap",0.61,0.896,"11",-3.414,"0",0.0469,0.00847,0.726,0.322,0.618,145.974,205685,1664
"10949",53,2019-10-11,"rap","trap",0.666,0.649,"6",-4.06,"1",0.035,0.611,0,0.112,0.158,144.892,158897,110
"10950",55,2016-08-05,"rap","trap",0.653,0.928,"1",-3.937,"1",0.0885,0.00213,0.601,0.649,0.239,150.025,249600,1272
"10951",0,2014-12-08,"rap","trap",0.659,0.483,"5",-9.026,"1",0.0318,0.517,4.17e-05,0.0903,0.314,122.087,204907,1878
"10952",57,2015-08-28,"rap","trap",0.726,0.583,"0",-6.434,"0",0.23,0.334,0.00135,0.122,0.491,140.943,221787,1615
"10953",54,2014-11-17,"rap","trap",0.532,0.949,"0",-3.903,"1",0.0544,0.00172,0.928,0.308,0.604,149.996,236800,1899
"10954",53,2017-07-21,"rap","trap",0.502,0.699,"8",-5.516,"1",0.167,0.161,0,0.0647,0.419,179.871,274670,922
"10955",63,2017-08-15,"rap","trap",0.693,0.725,"0",-7.297,"0",0.0321,0.121,0.00278,0.214,0.447,105.961,226981,897
"10956",38,2019-11-15,"rap","trap",0.369,0.776,"9",-6.068,"0",0.115,0.00587,2.13e-05,0.0974,0.208,176.412,166364,75
"10957",36,2018-08-29,"rap","trap",0.62,0.672,"1",-5.508,"0",0.233,0.0472,0,0.086,0.504,142.859,199156,518
"10958",65,2016-05-27,"rap","trap",0.494,0.559,"0",-5.445,"1",0.0565,0.436,0,0.164,0.264,119.247,233337,1342
"10959",49,2017-10-12,"rap","trap",0.518,0.977,"0",-2.781,"1",0.0937,0.00983,0.00157,0.0632,0.269,149.964,194421,839
"10960",11,2018-04-27,"rap","trap",0.608,0.736,"6",-6.7,"1",0.165,0.051,0,0.215,0.489,97.038,202887,642
"10961",30,2018-08-31,"rap","trap",0.728,0.787,"3",-5.163,"0",0.0712,0.0184,0,0.086,0.418,140.064,219429,516
"10962",73,2018-10-26,"rap","trap",0.783,0.537,"9",-2.921,"1",0.0795,0.278,0,0.229,0.393,113.988,222866,460
"10963",63,2019-11-01,"rap","trap",0.922,0.448,"0",-9.197,"0",0.309,0.231,0,0.246,0.233,130.017,142053,89
"10964",72,2014-01-01,"rap","trap",0.593,0.392,"10",-6.872,"0",0.0257,0.382,0.000114,0.131,0.25,75.065,282813,2219
"10965",59,2016-08-12,"rap","trap",0.61,0.69,"2",-2.656,"0",0.091,0.0429,6.76e-05,0.166,0.318,179.944,184000,1265
"10966",59,2016-04-22,"rap","trap",0.649,0.885,"1",-2.012,"1",0.106,0.0722,8.03e-05,0.101,0.719,134.932,270222,1377
"10967",0,2016-12-02,"rap","trap",0.66,0.828,"8",-3.139,"1",0.039,0.0184,0,0.117,0.23,119.999,180013,1153
"10968",57,2016-05-27,"rap","trap",0.59,0.531,"3",-6.828,"0",0.0326,0.0704,3.01e-06,0.0623,0.266,75.114,262521,1342
"10969",69,2014-09-24,"rap","trap",0.736,0.677,"4",-7.036,"0",0.0352,0.00114,0.844,0.0949,0.0747,121.01,258387,1953
"10970",44,2019-11-08,"rap","trap",0.658,0.649,"5",-6.523,"0",0.224,0.132,2.41e-06,0.112,0.758,183.982,193045,82
"10971",38,2012-12-07,"rap","trap",0.401,0.956,"8",-2.186,"0",0.06,0.308,0.0032,0.263,0.236,140.058,308787,2609
"10972",66,2018-11-30,"rap","trap",0.639,0.71,"6",-3.358,"1",0.0479,0.483,2.22e-06,0.219,0.373,136.004,248906,425
"10973",31,2014-05-12,"rap","trap",0.551,0.848,"1",-5.919,"0",0.0486,0.134,0.0934,0.105,0.133,139.944,278053,2088
"10974",62,2013-02-12,"rap","trap",0.452,0.794,"0",-5.151,"1",0.0483,0.0111,0.00182,0.416,0.282,137.825,196664,2542
"10975",0,2013-05-31,"rap","trap",0.783,0.999,"11",-1.876,"1",0.268,0.129,0.446,0.306,0.132,145.02,259040,2434
"10976",41,2015-11-20,"rap","trap",0.686,0.969,"11",-4.46,"0",0.344,0.214,8.2e-06,0.337,0.789,155.003,199995,1531
"10977",43,2019-11-08,"rap","trap",0.868,0.613,"4",-8.997,"0",0.12,0.0717,0.000185,0.0864,0.516,99.964,165600,82
"10978",61,2016-12-16,"rap","trap",0.536,0.782,"7",-4.139,"0",0.0485,0.039,3.64e-05,0.0691,0.405,154.93,204778,1139
"10979",54,2012-12-29,"rap","trap",0.712,0.497,"11",-8.976,"1",0.0777,0.0235,0.768,0.101,0.238,139.987,234160,2587
"10980",72,2017-11-10,"rap","trap",0.785,0.525,"6",-7.556,"1",0.042,0.669,0.439,0.114,0.251,90.853,238907,810
"10981",38,2013-11-17,"rap","trap",0.562,0.723,"6",-8.922,"0",0.0335,0.00145,0.45,0.271,0.484,145.031,190380,2264
"10982",49,2015-10-30,"rap","trap",0.611,0.543,"1",-5.288,"0",0.0672,0.329,0,0.281,0.561,174.862,189000,1552
"10983",59,2018-06-22,"rap","trap",0.731,0.854,"5",-4.635,"0",0.149,0.00256,1.49e-05,0.386,0.651,150.163,219200,586
"10984",34,2019-11-15,"rap","trap",0.779,0.566,"1",-7.869,"0",0.0803,0.144,0,0.0954,0.38,137.966,178500,75
"10985",64,2017-09-21,"rap","trap",0.589,0.826,"0",-4.577,"0",0.0776,0.0663,0.000735,0.367,0.215,117.099,240508,860
"10986",36,2018-07-25,"rap","trap",0.548,0.939,"5",-4.024,"1",0.0977,0.275,2.79e-06,0.0561,0.516,145.082,184160,553
"10987",60,2015-09-18,"rap","trap",0.74,0.831,"1",-3.828,"1",0.0423,0.089,0,0.0837,0.357,91.026,275604,1594
"10988",38,2014-06-24,"rap","trap",0.593,0.966,"5",-2.85,"0",0.0512,0.249,0.489,0.0936,0.274,140.051,281143,2045
"10989",41,2014-06-20,"rap","trap",0.731,0.96,"11",-4.453,"0",0.0714,0.00389,0.0322,0.00936,0.61,140.014,267253,2049
"10990",62,2015-08-14,"rap","trap",0.631,0.661,"5",-5.5,"0",0.0999,0.227,1.43e-06,0.166,0.698,174.031,178333,1629
"10991",33,2019-11-15,"rap","trap",0.901,0.51,"9",-8.489,"1",0.181,0.442,0.000215,0.0847,0.45,131.021,176606,75
"10992",73,2018-07-27,"rap","trap",0.536,0.879,"1",-3.019,"1",0.0621,0.0742,0,0.0847,0.334,140.137,192000,551
"10993",63,2015-08-21,"rap","trap",0.705,0.674,"11",-8.432,"0",0.04,0.0184,0.0149,0.138,0.103,105,343800,1622
"10994",53,2016-03-11,"rap","trap",0.592,0.988,"6",-0.846,"1",0.0997,0.000767,0.707,0.0847,0.268,149.985,264000,1419
"10995",35,2018-10-19,"rap","trap",0.786,0.984,"7",-3.517,"1",0.101,0.0473,0.387,0.517,0.578,135.039,234380,467
"10996",48,2014-06-10,"rap","trap",0.623,0.947,"1",-3.347,"1",0.25,0.00598,0.788,0.279,0.457,164.029,214138,2059
"10997",54,2016-12-16,"rap","trap",0.6,0.76,"5",-4.964,"1",0.262,0.0842,0.000125,0.237,0.421,129.896,227087,1139
"10998",31,2019-11-15,"rap","trap",0.844,0.668,"5",-6.888,"0",0.177,0.111,2.68e-06,0.169,0.486,140.034,178320,75
"10999",44,2015-07-07,"rap","trap",0.69,0.74,"8",-5.509,"0",0.0741,0.111,0.807,0.0899,0.363,144.935,268138,1667
"11000",60,2015-10-12,"rap","trap",0.574,0.576,"1",-8.267,"1",0.0446,0.0579,0.00147,0.208,0.287,145.094,254897,1570
"11001",55,2012-07-23,"rap","trap",0.711,0.761,"6",-7.267,"1",0.233,0.598,0.127,0.134,0.526,160.738,199343,2746
"11002",42,2019-06-28,"rap","trap",0.663,0.583,"9",-4.339,"0",0.179,0.452,2.4e-06,0.0866,0.325,151.971,208421,215
"11003",65,2019-11-22,"rap","trap",0.779,0.75,"0",-6.411,"1",0.163,0.138,1.35e-05,0.106,0.432,159.925,276004,68
"11004",32,2019-12-06,"rap","trap",0.904,0.56,"8",-6.808,"0",0.0746,0.158,0.0072,0.106,0.266,133.026,205019,54
"11005",25,2019-12-19,"rap","trap",0.784,0.598,"2",-8.736,"1",0.322,0.0497,0.00232,0.11,0.552,175.98,135682,41
"11006",45,2020-01-03,"rap","trap",0.84,0.577,"1",-10.368,"1",0.424,0.09,0,0.0438,0.768,122.942,282000,26
"11007",56,2020-01-10,"rap","trap",0.782,0.639,"3",-8.693,"0",0.167,0.115,0,0.125,0.845,100.035,157732,19
"11008",14,2020-01-11,"rap","trap",0.731,0.391,"2",-16.035,"1",0.271,0.68,0.0625,0.1,0.27,154.93,173455,18
"11009",62,2019-11-22,"rap","trap",0.788,0.595,"2",-8.01,"1",0.0832,0.339,0,0.0941,0.628,81.97,250583,68
"11010",71,2019-11-07,"rap","trap",0.924,0.622,"0",-6.824,"1",0.233,0.0995,0,0.0971,0.74,130.063,137365,83
"11011",9,2019-03-22,"rap","trap",0.686,0.695,"10",-6.087,"0",0.174,0.44,6.37e-06,0.314,0.541,140.25,178264,313
"11012",63,2019-09-06,"rap","trap",0.81,0.833,"1",-6.832,"1",0.125,0.253,0.00576,0.216,0.907,138.955,123808,145
"11013",76,2019-08-09,"rap","trap",0.602,0.751,"1",-4.358,"1",0.327,0.173,0,0.667,0.934,163.874,196745,173
"11014",75,2019-11-20,"rap","trap",0.698,0.714,"11",-6.178,"1",0.367,0.368,0,0.0824,0.864,112.856,133692,70
"11015",25,2019-12-04,"rap","trap",0.813,0.565,"0",-8.692,"1",0.106,0.736,0,0.125,0.49,99.984,213000,56
"11016",25,2019-12-20,"rap","trap",0.561,0.559,"7",-10.819,"0",0.129,0.103,0,0.0926,0.123,116.418,232389,40
"11017",59,2019-04-19,"rap","trap",0.437,0.81,"10",-7.004,"0",0.0518,0.186,0,0.371,0.315,137.542,301647,285
"11018",50,2019-07-21,"rap","trap",0.851,0.599,"8",-5.347,"1",0.0985,0.258,0,0.179,0.668,99.981,130912,192
"11019",54,2019-08-26,"rap","trap",0.831,0.583,"5",-7.156,"0",0.146,0.0783,1.3e-06,0.116,0.656,119.967,194940,156
"11020",77,2019-05-23,"rap","trap",0.76,0.646,"8",-5.048,"0",0.433,0.233,0,0.0905,0.625,188.009,178534,251
"11021",53,2019-04-06,"rap","trap",0.964,0.494,"10",-9,"1",0.258,0.454,0.0088,0.0792,0.509,120.006,154021,298
"11022",68,2019-02-13,"rap","trap",0.864,0.426,"7",-8.392,"0",0.0561,0.498,0.000228,0.145,0.477,129.954,215963,350
"11023",0,2019-03-19,"rap","trap",0.911,0.664,"10",-8.514,"0",0.0777,0.0291,0,0.129,0.8,125.972,112381,316
"11024",2,2018-06-15,"rap","trap",0.707,0.756,"8",-5.696,"1",0.0415,0.5,3.78e-06,0.108,0.543,153.499,181322,593
"11025",63,2019-01-24,"rap","trap",0.87,0.542,"2",-6.959,"1",0.0397,0.248,7.74e-05,0.112,0.323,105.03,176018,370
"11026",0,2018-12-28,"rap","trap",0.79,0.543,"5",-7.587,"0",0.0911,0.377,0,0.112,0.768,140.108,199719,397
"11027",68,2019-05-23,"rap","trap",0.822,0.264,"5",-9.37,"1",0.0593,0.669,0,0.0972,0.672,135.117,149505,251
"11028",61,2019-06-24,"rap","trap",0.715,0.729,"7",-4.633,"0",0.146,0.178,0,0.223,0.294,106.657,163621,219
"11029",78,2019-04-03,"rap","trap",0.849,0.655,"8",-2.899,"1",0.106,0.266,0,0.0781,0.76,161.966,264483,301
"11030",42,2019-04-20,"rap","trap",0.741,0.594,"1",-5.949,"1",0.0604,0.118,0.0206,0.14,0.348,84.493,153373,284
"11031",0,2019-01-05,"rap","trap",0.818,0.596,"0",-5.683,"1",0.32,0.128,0,0.101,0.407,176.044,133466,389
"11032",1,2019-02-12,"rap","trap",0.767,0.931,"1",-0.482,"1",0.0487,0.285,6.07e-06,0.0503,0.902,100.015,126641,351
"11033",18,2019-02-07,"rap","trap",0.688,0.62,"11",-8.029,"0",0.22,0.753,5.27e-06,0.158,0.727,170.018,360960,356
"11034",8,2019-01-18,"rap","trap",0.716,0.614,"5",-9.761,"1",0.044,0.011,0,0.103,0.247,100.044,172806,376
"11035",62,2019-04-25,"rap","trap",0.715,0.691,"4",-5.405,"0",0.111,0.413,0,0.166,0.381,93.024,208103,279
"11036",65,2019-05-23,"rap","trap",0.812,0.681,"11",-6.869,"0",0.177,0.0978,1.07e-06,0.126,0.451,96.516,167975,251
"11037",79,2018-11-05,"rap","trap",0.767,0.709,"1",-4.47,"1",0.336,0.323,0,0.0676,0.72,171.993,258639,450
"11038",0,2018-09-24,"rap","trap",0.729,0.519,"10",-3.843,"0",0.0292,0.406,0,0.196,0.46,120.059,181850,492
"11039",61,2018-11-29,"rap","trap",0.784,0.761,"10",-4.253,"0",0.0343,0.108,5.05e-05,0.05,0.385,105.005,204989,426
"11040",2,2018-08-10,"rap","trap",0.538,0.676,"11",-8.846,"0",0.038,0.665,7.98e-06,0.135,0.158,82.522,191846,537
"11041",55,2018-09-07,"rap","trap",0.804,0.485,"7",-7.81,"1",0.0614,0.206,0,0.169,0.474,92.015,199586,509
"11042",0,2018-06-01,"rap","trap",0.806,0.722,"9",-2.463,"1",0.0389,0.203,0,0.0957,0.569,134.984,206222,607
"11043",6,2018-06-01,"rap","trap",0.512,0.452,"5",-7.217,"0",0.124,0.16,0,0.0672,0.364,80.04,367680,607
"11044",0,2018-05-14,"rap","trap",0.697,0.72,"6",-4.284,"1",0.048,0.209,0,0.0941,0.336,129.98,214615,625
"11045",0,2018-04-26,"rap","trap",0.78,0.459,"2",-7.53,"1",0.0663,0.192,0,0.0889,0.435,122.04,214000,643
"11046",3,2018-04-10,"rap","trap",0.69,0.385,"0",-8.444,"1",0.0817,0.181,0,0.236,0.19,129.958,226101,659
"11047",0,2018-09-30,"rap","trap",0.809,0.694,"8",-6.185,"0",0.0986,0.178,0,0.169,0.503,122.975,242424,486
"11048",0,2018-01-01,"rap","trap",0.686,0.411,"10",-8.265,"0",0.0401,0.207,1.42e-06,0.188,0.185,130.113,162574,758
"11049",31,2018-07-07,"rap","trap",0.914,0.463,"0",-6.109,"0",0.0492,0.716,0,0.079,0.824,105.02,228571,571
"11050",2,2018-05-26,"rap","trap",0.843,0.687,"10",-3.881,"0",0.0812,0.15,0,0.0914,0.658,130.037,220858,613
"11051",0,2017-10-29,"rap","trap",0.661,0.619,"1",-6.722,"0",0.0629,0.704,1.04e-05,0.0987,0.38,151.954,157309,822
"11052",0,2018-07-10,"rap","trap",0.862,0.306,"8",-13.58,"1",0.0499,0.76,0,0.0946,0.772,120.005,128375,568
"11053",0,2018-01-31,"rap","trap",0.655,0.608,"11",-8.343,"0",0.382,0.196,0,0.145,0.16,119.946,120210,728
"11054",1,2018-06-01,"rap","trap",0.716,0.74,"4",-6.851,"0",0.0757,0.59,0.000145,0.15,0.453,157.094,181959,607
"11055",1,2018-10-12,"rap","trap",0.869,0.58,"0",-6.669,"0",0.0787,0.191,0,0.0914,0.562,140.037,185143,474
"11056",1,2018-04-25,"rap","trap",0.77,0.878,"7",-4.033,"1",0.155,0.0228,0,0.0959,0.679,170.272,219925,644
"11057",0,2018-05-17,"rap","trap",0.772,0.873,"8",-1.477,"1",0.054,0.185,0,0.0715,0.744,127.967,196875,622
"11058",0,2018-04-09,"rap","trap",0.678,0.766,"6",-7.01,"0",0.251,0.261,0,0.303,0.349,110.49,235465,660
"11059",0,2017-09-04,"rap","trap",0.706,0.436,"8",-10.448,"0",0.186,0.88,0,0.0911,0.48,127.028,195233,877
"11060",0,2018-07-14,"rap","trap",0.647,0.484,"9",-9.76,"0",0.0595,0.0339,0,0.0496,0.436,139.847,199161,564
"11061",74,2018-12-14,"rap","trap",0.743,0.73,"10",-4.314,"0",0.125,0.287,8.1e-05,0.0778,0.15,179.972,197968,411
"11062",73,2019-04-30,"rap","trap",0.753,0.572,"5",-6.062,"0",0.371,0.335,2.02e-05,0.0858,0.752,200.007,213960,274
"11063",67,2019-04-19,"rap","trap",0.797,0.493,"11",-7.046,"1",0.318,0.184,0,0.166,0.327,90.843,270973,285
"11064",53,2019-05-17,"rap","trap",0.816,0.613,"4",-3.943,"0",0.0648,0.302,0,0.681,0.514,146.003,269589,257
"11065",65,2019-03-13,"rap","trap",0.762,0.813,"8",-3.863,"0",0.118,0.248,0,0.0795,0.6,108.934,247174,322
"11066",73,2018-09-14,"rap","trap",0.728,0.801,"8",-2.942,"0",0.0683,0.279,4.71e-06,0.143,0.416,130.059,226627,502
"11067",16,2018-02-15,"rap","trap",0.742,0.432,"9",-7.539,"0",0.0615,0.984,5.78e-05,0.0796,0.252,148.005,155676,713
"11068",61,2017-06-23,"rap","trap",0.759,0.366,"5",-10.692,"1",0.0459,0.667,0.112,0.0907,0.319,116.008,239079,950
"11069",2,2017-11-07,"rap","trap",0.854,0.556,"1",-4.49,"1",0.14,0.345,0,0.165,0.342,119.938,209531,813
"11070",3,2017-12-21,"rap","trap",0.619,0.563,"8",-3.414,"1",0.0865,0.29,0,0.128,0.25,139.653,182183,769
"11071",2,2018-07-27,"rap","trap",0.694,0.728,"2",-4.846,"1",0.106,0.401,0,0.0966,0.251,130.067,263840,551
"11072",0,2018-10-19,"rap","trap",0.735,0.661,"0",-4.525,"1",0.351,0.564,1.47e-05,0.108,0.526,179.747,221484,467
"11073",53,2018-05-28,"rap","trap",0.68,0.674,"9",-7.284,"0",0.0606,0.122,0.0103,0.108,0.285,89.958,186667,611
"11074",50,2018-10-04,"rap","trap",0.77,0.55,"9",-6.042,"1",0.145,0.645,5e-04,0.26,0.421,159.911,189250,482
"11075",5,2018-10-19,"rap","trap",0.734,0.66,"6",-4.49,"1",0.11,0.344,0,0.0591,0.649,159.871,291453,467
"11076",10,2018-02-22,"rap","trap",0.74,0.595,"1",-9.082,"1",0.0623,0.486,0,0.163,0.316,131.96,187273,706
"11077",61,2018-11-02,"rap","trap",0.817,0.523,"6",-10.134,"1",0.0441,0.166,0,0.216,0.428,116.127,202241,453
"11078",60,2018-09-21,"rap","trap",0.823,0.63,"7",-3.932,"1",0.0797,0.0348,6.72e-06,0.0964,0.184,100.04,235720,495
"11079",59,2019-11-08,"rap","trap",0.589,0.491,"5",-7.849,"0",0.0629,0.197,1.87e-05,0.192,0.456,139.852,170800,82
"11080",13,2016-12-08,"rap","trap",0.732,0.605,"0",-3.15,"0",0.086,0.679,0.0029,0.114,0.143,115.942,257328,1147
"11081",3,2018-08-03,"rap","trap",0.76,0.708,"6",-5.248,"0",0.0942,0.243,0,0.737,0.739,136.951,255080,544
"11082",1,2017-12-06,"rap","trap",0.742,0.505,"6",-5.011,"0",0.0958,0.143,0,0.118,0.213,140.128,133719,784
"11083",66,2019-05-23,"rap","trap",0.871,0.636,"4",-6.916,"0",0.0826,0.0145,0,0.0953,0.464,130.051,181554,251
"11084",7,2019-04-03,"rap","trap",0.654,0.527,"4",-6.354,"0",0.0334,0.55,3.24e-06,0.109,0.114,114.018,272637,301
"11085",60,2017-09-22,"rap","trap",0.738,0.62,"10",-7.413,"1",0.0661,0.17,0,0.0773,0.204,115.031,319587,859
"11086",74,2018-01-30,"rap","trap",0.737,0.742,"6",-2.875,"1",0.0441,0.218,0,0.316,0.386,119.966,258000,729
"11087",55,2018-01-02,"rap","trap",0.767,0.441,"5",-12.372,"1",0.0752,0.768,0.000275,0.114,0.151,129.929,233147,757
"11088",57,2017-06-16,"rap","trap",0.811,0.532,"9",-6.843,"0",0.118,0.0613,0,0.261,0.569,140.01,195429,957
"11089",48,2018-07-27,"rap","trap",0.557,0.656,"10",-4.787,"1",0.0813,0.189,0,0.162,0.475,130.071,182067,551
"11090",2,2018-07-17,"rap","trap",0.739,0.733,"1",-3.933,"1",0.0818,0.703,0,0.117,0.389,128.271,214125,561
"11091",67,2017-03-11,"rap","trap",0.748,0.69,"0",-3.812,"0",0.0477,0.0353,0,0.315,0.433,131.972,233251,1054
"11092",3,2018-11-30,"rap","trap",0.835,0.782,"8",-4.256,"0",0.102,0.228,0,0.108,0.645,128.021,230435,425
"11093",58,2018-08-17,"rap","trap",0.904,0.63,"1",-6.959,"0",0.0975,0.162,0,0.14,0.716,124.975,198889,530
"11094",44,2018-12-14,"rap","trap",0.421,0.423,"2",-8.895,"1",0.138,0.0699,4.82e-05,0.0689,0.162,183.932,216522,411
"11095",0,2018-12-04,"rap","trap",0.735,0.799,"0",-4.422,"0",0.0332,0.372,0.00151,0.234,0.592,123.974,193548,421
"11096",80,2018-04-13,"rap","trap",0.903,0.675,"11",-3.445,"0",0.214,0.542,1.28e-05,0.0595,0.442,96.507,417920,656
"11097",65,2017-11-24,"rap","trap",0.841,0.629,"4",-3.033,"0",0.114,0.188,0,0.346,0.676,143.949,216307,796
"11098",0,2018-11-02,"rap","trap",0.832,0.386,"0",-9.959,"1",0.279,0.411,6.88e-06,0.0994,0.4,149.976,115200,453
"11099",46,2017-06-14,"rap","trap",0.681,0.454,"7",-10.052,"1",0.0739,0.197,3.36e-06,0.106,0.12,139.923,441504,959
"11100",45,2018-11-09,"rap","trap",0.83,0.366,"1",-7.583,"1",0.177,0.463,0,0.0474,0.247,140.079,181930,446
"11101",34,2019-02-15,"rap","trap",0.586,0.537,"4",-8.641,"0",0.0281,0.314,0,0.578,0.0994,139.997,179966,348
"11102",1,2018-12-26,"rap","trap",0.841,0.687,"0",-5.015,"1",0.0489,0.159,4.3e-05,0.101,0.501,129.943,225034,399
"11103",31,2018-10-19,"rap","trap",0.691,0.561,"4",-7.982,"0",0.095,0.531,0.036,0.123,0.182,124.988,248040,467
"11104",32,2019-07-12,"rap","trap",0.796,0.814,"3",-3.05,"1",0.073,0.38,0,0.398,0.52,125.589,206534,201
"11105",48,2019-09-27,"rap","trap",0.703,0.553,"11",-4.476,"0",0.37,0.702,0,0.0936,0.132,75.821,233691,124
"11106",39,2018-08-15,"rap","trap",0.631,0.405,"2",-13.415,"0",0.0761,0.69,0,0.086,0.165,109.986,209580,532
"11107",56,2018-07-27,"rap","trap",0.639,0.529,"0",-6.78,"0",0.089,0.372,0,0.0782,0.18,128.126,304733,551
"11108",28,2019-03-22,"rap","trap",0.633,0.454,"1",-12.203,"1",0.046,0.0252,1.13e-06,0.302,0.285,160.131,207324,313
"11109",40,2019-08-15,"rap","trap",0.564,0.533,"8",-7.265,"1",0.18,0.264,0,0.107,0.254,129.369,136373,167
